customer_id,product_id,transaction_type,category,amount,purchase_date,payment_mode
11036514,5956796,Fitness Gear,Nike Shoes,1299,2/19/2023,Corporate credit card
6000990,1701295,Fitness Gear,Nike Shoes,1299,6/4/2023,Corporate credit card
13599598,15310104,Fitness Gear,Nike Shoes,1299,1/1/2023,Amex Platinum
4495876,18542,Fitness Gear,Nike Shoes,1299,1/1/2023,Corporate credit card
11910132,8554396,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6581927,10531711,Fitness Gear,Nike Shoes,1299,5/4/2023,Corporate credit card
15423138,8386382,Fitness Gear,Nike Shoes,1299,1/1/2023,Corporate credit card
6067983,1058732,Fitness Gear,Nike Shoes,1299,3/8/2023,Corporate credit card
2941245,13247063,Alternative Asset Purchase,Office in HongKong,30611,1/1/2023,Amex Platinum
7702657,3435895,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
384746,4059383,Fitness Gear,Nike Shoes,1299,6/15/2023,Amex Platinum
1977924,16408124,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
13504162,13741316,Luxury Shopping,Gucci,50696,2/18/2023,Amex Platinum
4985306,13348995,Fitness Gear,Nike Shoes,1299,3/26/2023,Corporate credit card
4737740,4984320,Fitness Gear,Nike Shoes,1299,1/1/2023,Corporate credit card
3872109,15118876,Flight Booking,Seattle to Bangalore,10702,1/1/2023,Amex Platinum
1477066,10035673,Flight Booking,Seattle to Bangalore,10717,1/1/2023,Amex Platinum
15473202,8474452,Fitness Gear,Nike Shoes,1299,1/1/2023,Amex Platinum
14223330,2651752,Fitness Gear,Nike Shoes,1299,1/1/2023,Corporate credit card
10269124,3996335,Fitness Gear,Nike Shoes,1299,1/1/2023,Corporate credit card
8330512,12239488,Fitness Gear,Nike Shoes,1299,6/15/2023,Corporate credit card
5724484,2036706,Fitness Gear,Nike Shoes,1299,1/1/2023,Amex Platinum
6644539,1041523,Technology Investment,IPhone,50696,6/15/2023,Amex Platinum
9204049,14946248,Alternative Asset Purchase,Office in HongKong,30615,1/1/2023,Corporate credit card
13187466,6174660,Luxury Shopping,Gucci,50696,3/18/2023,Corporate credit card
5890671,12828197,Alternative Asset Purchase,Office in HongKong,30616,1/1/2023,Corporate credit card
10576039,2656395,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
35064,8405614,Fitness Gear,Nike Shoes,1299,1/1/2023,Corporate credit card
14210657,2509445,Alternative Asset Purchase,Office in HongKong,30617,1/1/2023,Amex Platinum
14153064,12764258,Fitness Gear,Nike Shoes,1299,6/15/2023,Amex Platinum
11799615,14007143,Alternative Asset Purchase,Office in HongKong,30702,1/1/2023,Amex Platinum
6144183,4266623,Fitness Gear,Nike Shoes,1299,3/20/2023,Amex Platinum
2165472,1938996,Fitness Gear,Nike Shoes,1299,1/24/2023,Corporate credit card
16013044,1064772,Fitness Gear,Nike Shoes,1299,6/15/2023,Amex Platinum
5583240,6413378,Fitness Gear,Nike Shoes,1299,1/1/2023,Amex Platinum
5053660,1933370,Alternative Asset Purchase,Office in HongKong,30704,1/1/2023,Amex Platinum
15632668,2723558,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
9734568,16379442,Fitness Gear,Nike Shoes,1299,1/1/2023,Amex Platinum
4733443,15093419,Fitness Gear,Nike Shoes,1299,6/15/2023,Amex Platinum
2938524,2678898,Fitness Gear,Nike Shoes,1299,3/25/2023,Corporate credit card
1560346,11571934,Fitness Gear,Nike Shoes,1299,4/15/2023,Corporate credit card
8022057,1084842,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
16696201,6386259,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
11342145,3952506,Fitness Gear,Puma,1299,3/13/2023,Corporate credit card
4368848,2233126,Luxury Shopping,Gucci,50696,3/10/2023,Amex Platinum
630794,6910759,Flight Booking,Seattle to Bangalore,10732,1/1/2023,Amex Platinum
2862730,13256590,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
1380507,15360906,Flight Booking,Seattle to Bangalore,10747,4/22/2023,Amex Platinum
11307799,13692029,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
4474638,16659677,Flight Booking,Seattle to Bangalore,10775,1/1/2023,Corporate credit card
5580316,5160224,Fitness Gear,Puma,1299,1/26/2023,Corporate credit card
12124588,453777,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
4634167,15392915,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
13688049,6080210,Flight Booking,Seattle to Bangalore,10787,4/3/2023,Corporate credit card
8113616,547236,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
9541500,7393530,Flight Booking,Seattle to Bangalore,10792,1/1/2023,Corporate credit card
12407719,7336573,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
11766269,11717442,Flight Booking,Seattle to Bangalore,10809,3/12/2023,Corporate credit card
8259565,7749808,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
685135,12133775,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
15255756,569762,Fitness Gear,Puma,1299,1/27/2023,Corporate credit card
11005358,13935715,Fitness Gear,Puma,1299,6/3/2023,Amex Platinum
2898011,4354942,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
4149981,15151221,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
3438923,11914905,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
4957244,8342165,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
14622881,10600943,Luxury Shopping,Gucci,50696,1/18/2023,Amex Platinum
1262670,13654226,Fitness Gear,Puma,1299,3/20/2023,Amex Platinum
5698277,4900640,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
2570465,16170882,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
4425251,4977534,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
15706324,3711341,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
13748384,13093881,Flight Booking,Seattle to Bangalore,10824,4/18/2023,Corporate credit card
3037055,712144,Fitness Gear,Puma,1299,1/27/2023,Corporate credit card
11650079,5247064,Alternative Asset Purchase,Office in HongKong,30724,1/1/2023,Amex Platinum
11456263,645714,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
12148213,45234,Flight Booking,Seattle to Bangalore,10830,3/19/2023,Amex Platinum
14134602,3047606,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
13558563,11975010,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
8288368,9710751,Luxury Shopping,IPhone,50696,3/4/2023,Corporate credit card
8705563,4850272,Fitness Gear,Puma,1299,2/17/2023,Corporate credit card
12961015,7662918,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
12427786,2302344,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
9704117,16597547,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
624127,14315421,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
11686981,4668397,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
645565,2402094,Alternative Asset Purchase,Office in HongKong,30739,1/1/2023,Amex Platinum
5296720,16652898,Fitness Gear,Puma,1299,3/30/2023,Amex Platinum
11801900,12690517,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
3760724,5564210,Flight Booking,Seattle to Bangalore,10873,1/1/2023,Amex Platinum
16504092,9298807,Alternative Asset Purchase,Office in HongKong,30761,1/1/2023,Amex Platinum
11361642,9749248,Fitness Gear,Puma,1299,3/15/2023,Corporate credit card
13098774,8585598,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
7413741,13054550,Alternative Asset Purchase,Office in HongKong,30795,1/1/2023,Amex Platinum
12734039,4081860,Flight Booking,Seattle to Bangalore,10919,1/1/2023,Amex Platinum
14559549,5859226,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
12332657,10522274,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
10130183,6685638,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
4606557,11993561,Flight Booking,Seattle to Bangalore,10939,1/1/2023,Corporate credit card
12252717,7683029,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
8996253,16703492,Flight Booking,Seattle to Bangalore,10983,1/14/2023,Corporate credit card
4578191,15601043,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
9947351,14913732,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
14256050,16198651,Fitness Gear,Puma,1299,3/8/2023,Amex Platinum
15230512,1906869,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
11977321,4088108,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
6501161,15382329,Fitness Gear,Puma,1299,4/22/2023,Amex Platinum
9208630,2217369,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
9091918,15958766,Fitness Gear,Puma,1299,4/4/2023,Amex Platinum
13106271,2317334,Fitness Gear,Puma,1299,3/24/2023,Corporate credit card
9434453,14505389,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
16647005,12013431,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
756824,1791654,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
13504229,4859510,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
1681813,4967847,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
15586073,14341962,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
2417573,15016297,Fitness Gear,Puma,1299,1/3/2023,Corporate credit card
10716372,12189205,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
6702909,4070261,Alternative Asset Purchase,Office in HongKong,30812,6/15/2023,Corporate credit card
10306727,540057,Alternative Asset Purchase,Office in HongKong,30813,1/1/2023,Amex Platinum
2877824,549588,Technology Investment,IPhone,50696,6/15/2023,Corporate credit card
16580787,16740176,Alternative Asset Purchase,Office in HongKong,30824,1/1/2023,Corporate credit card
3590717,7642607,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
7192245,10506656,Fitness Gear,Puma,1299,3/18/2023,Corporate credit card
14703012,4202069,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
1623109,11399576,Flight Booking,Seattle to Bangalore,11004,1/1/2023,Corporate credit card
16136281,5565470,Flight Booking,Seattle to Bangalore,11014,2/9/2023,Amex Platinum
15788813,16702520,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
8952454,6809003,Alternative Asset Purchase,Office in HongKong,30829,1/1/2023,Corporate credit card
12065945,3498885,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
7870704,3011969,Luxury Shopping,Gucci,50696,1/28/2023,Amex Platinum
12243745,96069,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
10963990,9328594,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
6356098,12532199,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
9577809,16753627,Fitness Gear,Puma,1299,4/12/2023,Amex Platinum
3152386,10216818,Alternative Asset Purchase,Office in HongKong,30860,1/1/2023,Corporate credit card
5338867,3644713,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
16585170,7384143,Flight Booking,Seattle to Bangalore,11041,6/2/2023,Amex Platinum
8856553,7628797,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
2406631,1123913,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
12993639,8670263,Fitness Gear,Puma,1299,4/6/2023,Corporate credit card
8419506,5492395,Fitness Gear,Puma,1299,4/9/2023,Corporate credit card
12285926,10764135,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
778909,12698207,Alternative Asset Purchase,Office in HongKong,30879,1/1/2023,Amex Platinum
6912643,4968531,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
5461112,6516618,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
13243334,689420,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
6968247,431384,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
15661060,8104874,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
14914033,7378113,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
15014937,6336241,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
13639278,3404421,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
6006248,10346711,Fitness Gear,Puma,1299,6/7/2023,Amex Platinum
12526094,5257304,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
10306586,12247070,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
10333813,7525926,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
13032034,7314764,Flight Booking,Seattle to Bangalore,11050,5/14/2023,Corporate credit card
10262274,13771589,Fitness Gear,Puma,1299,1/15/2023,Corporate credit card
2006015,14639493,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
4399361,16407979,Fitness Gear,Puma,1299,2/24/2023,Corporate credit card
5582855,3456462,Fitness Gear,Puma,1299,6/9/2023,Amex Platinum
11173421,5796132,Flight Booking,Seattle to Bangalore,11102,1/1/2023,Corporate credit card
13964897,4863526,Fitness Gear,Puma,1299,2/8/2023,Corporate credit card
12015628,2295721,Flight Booking,Seattle to Bangalore,11106,4/2/2023,Amex Platinum
9801217,14376052,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
8158827,12959644,Flight Booking,Seattle to Bangalore,11107,3/20/2023,Corporate credit card
10393280,6820237,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
6923063,9943087,Alternative Asset Purchase,Office in HongKong,30907,4/4/2023,Corporate credit card
690833,1996167,Fitness Gear,Puma,1299,4/18/2023,Amex Platinum
4686837,4812396,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
10039603,9233226,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
12534477,16216110,Fitness Gear,Puma,1299,1/3/2023,Amex Platinum
107596,642647,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
1315783,726701,Luxury Shopping,Gucci,50696,4/14/2023,Amex Platinum
129846,9946044,Fitness Gear,Puma,1299,6/15/2023,Amex Platinum
7198835,2377267,Flight Booking,Seattle to Bangalore,11115,1/1/2023,Amex Platinum
2126712,12796052,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
3366521,13480845,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
15143185,15208543,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6275816,9886055,Alternative Asset Purchase,Office in HongKong,30919,1/22/2023,Amex Platinum
12900492,6046903,Luxury Shopping,Gucci,50696,1/17/2023,Amex Platinum
2435489,1905099,Fitness Gear,Puma,1299,6/7/2023,Corporate credit card
16438310,11615096,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
16240600,8349514,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
9157247,2327596,Flight Booking,Seattle to Bangalore,11154,1/1/2023,Amex Platinum
10851079,6514025,Alternative Asset Purchase,Office in HongKong,30931,6/8/2023,Corporate credit card
4998161,12804494,Flight Booking,Seattle to Bangalore,11157,6/15/2023,Amex Platinum
5681441,2907052,Fitness Gear,Puma,1299,3/24/2023,Corporate credit card
12526129,11643592,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
6368992,3811581,Alternative Asset Purchase,Office in HongKong,30942,1/1/2023,Amex Platinum
11178593,2857331,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
7868803,965261,Flight Booking,Seattle to Bangalore,11176,6/15/2023,Corporate credit card
7979578,576298,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
775918,11118913,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
2821179,1391084,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
13119538,12804423,Fitness Gear,Puma,1299,5/3/2023,Corporate credit card
10940093,6071300,Alternative Asset Purchase,Office in HongKong,30943,1/1/2023,Corporate credit card
14916140,14085418,Fitness Gear,Puma,1299,6/15/2023,Amex Platinum
3166880,5332664,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
7359271,13361163,Flight Booking,Seattle to Bangalore,11195,1/1/2023,Corporate credit card
1152095,12396277,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
6787851,4931997,Fitness Gear,Puma,1299,6/1/2023,Amex Platinum
6728821,5836322,Flight Booking,Seattle to Bangalore,11219,1/1/2023,Corporate credit card
14109730,16462251,Luxury Shopping,Gucci,50696,3/25/2023,Corporate credit card
3579969,14474710,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
12336818,9637040,Flight Booking,Seattle to Bangalore,11227,1/1/2023,Amex Platinum
8508491,1666697,Fitness Gear,Puma,1299,5/13/2023,Amex Platinum
4708668,8906611,Fitness Gear,Puma,1299,6/15/2023,Amex Platinum
12972665,6850247,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
521014,10595856,Alternative Asset Purchase,Office in HongKong,30975,1/1/2023,Corporate credit card
11507931,1532019,Flight Booking,Seattle to Bangalore,11275,5/6/2023,Corporate credit card
1736605,14847974,Fitness Gear,Puma,1299,6/15/2023,Amex Platinum
3285478,1025054,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
15669240,11830892,Alternative Asset Purchase,Office in HongKong,31020,1/1/2023,Amex Platinum
11397825,6875548,Fitness Gear,Puma,1299,3/22/2023,Corporate credit card
2595917,16185666,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
10603350,9077164,Fitness Gear,Puma,1299,5/11/2023,Corporate credit card
16571057,12106662,Fitness Gear,Puma,1299,5/10/2023,Amex Platinum
16396246,4375485,Fitness Gear,Puma,1299,6/15/2023,Amex Platinum
11614306,13715042,Fitness Gear,Puma,1299,1/1/2023,Amex Platinum
9140920,6364504,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
8207598,797990,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
1636494,12818360,Alternative Asset Purchase,Office in HongKong,31023,1/1/2023,Amex Platinum
12920663,6246726,Technology Investment,Gucci,50696,1/22/2023,Corporate credit card
10247950,13980979,Flight Booking,Seattle to Bangalore,11278,1/1/2023,Amex Platinum
2235687,5553318,Fitness Gear,Puma,1299,4/30/2023,Amex Platinum
11429108,213402,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
1677987,6198506,Fitness Gear,Puma,1299,3/15/2023,Corporate credit card
16077261,428105,Fitness Gear,Puma,1299,3/24/2023,Amex Platinum
14515111,10819715,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
5976458,5741729,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
4661724,4259211,Flight Booking,Seattle to Bangalore,11285,1/1/2023,Amex Platinum
2917141,8813136,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
15633477,16656628,Fitness Gear,Puma,1299,6/15/2023,Corporate credit card
9825214,213860,Alternative Asset Purchase,Office in HongKong,31057,4/13/2023,Corporate credit card
9427144,13377840,Fitness Gear,Puma,1299,1/1/2023,Corporate credit card
2704144,13373108,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
4331225,11761610,Flight Booking,Seattle to Bangalore,11321,1/1/2023,Corporate credit card
9765213,11949374,Fitness Gear,Puma,1299,4/5/2023,Amex Platinum
2132405,7109210,Alternative Asset Purchase,Office in HongKong,31068,1/1/2023,Amex Platinum
